fold,seed,split,timestamp,action,decision_eligible,decision_schedule_kind,decision_every_bars,decision_anchor,decision_session,reward,gross_return,net_return,one_way_turnover,cost,execution_risk_status,execution_risk_forecast_available,execution_risk_observations,pretrade_risk_forecast_annualized,executed_risk_forecast_annualized,execution_risk_ceiling_annualized,risk_rebalance_override,execution_reason,gross_exposure,proposed_one_way_turnover,constraint_rebalance_override,constraint_repair_one_way,executed_constraint_maximum_error
fold-1,11,test,2025-02-27,balanced,True,every-bars,1,dataset-start,dataset,-0.004618523124388459,-0.0035652166023803274,-0.0046172520474462705,0.52601772253297163,0.0010520354450659433,within_ceiling,True,60,0.10417865760774707,0.080818339876168419,0.14999999999999999,False,rebalance_threshold_met,1,0.52601772253297163,False,0,0
fold-1,11,test,2025-02-28,intraday,True,every-bars,1,dataset-start,dataset,0.01735747193186889,0.019042106383878939,0.017393732113422388,0.82418713522827458,0.0016483742704565493,within_ceiling,True,60,0.081732634943006463,0.10162003556079068,0.14999999999999999,False,rebalance_threshold_met,1,0.82418713522827458,False,0,0
fold-1,11,test,2025-03-03,balanced,True,every-bars,1,dataset-start,dataset,-0.0075798457849837637,-0.0059537116633394446,-0.0075763011167267452,0.81129472669365021,0.0016225894533873004,within_ceiling,True,60,0.1059141007605537,0.10275629678562509,0.14999999999999999,False,rebalance_threshold_met,1,0.81129472669365021,False,0,0
fold-1,11,test,2025-03-04,intraday,True,every-bars,1,dataset-start,dataset,0.015416513588390215,0.017053133667373488,0.015445594525177946,0.80376957109777059,0.0016075391421955412,within_ceiling,True,60,0.10317066946760112,0.09471646431847007,0.14999999999999999,False,rebalance_threshold_met,1,0.80376957109777059,False,0,5.5511151231257827e-17
fold-1,11,test,2025-03-05,balanced,True,every-bars,1,dataset-start,dataset,-0.0054792351697610991,-0.0034923831849953506,-0.0054780154957300153,0.99281615536733236,0.0019856323107346648,within_ceiling,True,60,0.099846997263718568,0.098089167666262911,0.14999999999999999,False,rebalance_threshold_met,1,0.99281615536733236,False,0,0
fold-1,11,test,2025-03-06,intraday,True,every-bars,1,dataset-start,dataset,0.011325585905838877,0.012751350010595523,0.011341845598548148,0.7047522060236876,0.0014095044120473752,within_ceiling,True,60,0.097692897365540002,0.091748225660771482,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.7047522060236876,False,0,2.7755575615628914e-17
fold-1,11,test,2025-03-07,balanced,True,every-bars,1,dataset-start,dataset,-0.0024895146004288815,-0.00050258304838727555,-0.0024894893414568291,0.99345314653477668,0.0019869062930695535,within_ceiling,True,60,0.093648207681940016,0.090518560326746961,0.14999999999999999,False,rebalance_threshold_met,1,0.99345314653477668,False,4.163336342344337e-17,9.0205620750793969e-17
fold-1,11,test,2025-03-10,intraday,True,every-bars,1,dataset-start,dataset,0.0093143566089160731,0.010798395444785835,0.0093260171433342705,0.73618915072578206,0.0014723783014515641,within_ceiling,True,60,0.089261946091618263,0.091527491962125271,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.73618915072578206,False,4.8572257327350599e-17,0
fold-1,11,test,2025-03-11,balanced,True,every-bars,1,dataset-start,dataset,-0.015601048740780764,-0.014157762915249625,-0.015581004515704322,0.71162080022734842,0.0014232416004546968,within_ceiling,True,60,0.091602087369870328,0.10540456640537504,0.14999999999999999,False,rebalance_threshold_met,1,0.71162080022734842,False,0,8.3266726846886741e-17
fold-1,11,test,2025-03-12,intraday,True,every-bars,1,dataset-start,dataset,0.010491168020226012,0.012197991463060448,0.010506047119799302,0.84597217163057314,0.0016919443432611462,within_ceiling,True,60,0.11080492950089557,0.095525885884888098,0.14999999999999999,False,rebalance_threshold_met,1,0.84597217163057314,False,4.163336342344337e-17,4.8572257327350599e-17
fold-1,11,test,2025-03-13,balanced,True,every-bars,1,dataset-start,dataset,0.0063138059654105601,0.0072741912285106056,0.0063190973512134542,0.47754693864857556,0.00095509387729715112,within_ceiling,True,60,0.097737964346859635,0.10185813645392044,0.14999999999999999,False,rebalance_threshold_met,1,0.47754693864857556,False,0,5.5511151231257827e-17
fold-1,11,test,2025-03-14,intraday,True,every-bars,1,dataset-start,dataset,0.012881394658737283,0.014267398883007263,0.012901750525825966,0.68282417859064837,0.0013656483571812966,within_ceiling,True,60,0.10214329613087961,0.10165134516671312,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.68282417859064837,False,4.8572257327350599e-17,2.7755575615628914e-17
fold-1,11,test,2025-03-17,balanced,True,every-bars,1,dataset-start,dataset,-0.0029037279457657596,-0.00091871558066071142,-0.0029036435419339448,0.99246398063661678,0.0019849279612732334,within_ceiling,True,60,0.1042396329989122,0.10161621775384891,0.14999999999999999,False,rebalance_threshold_met,1,0.99246398063661678,False,0,0
fold-1,11,test,2025-03-18,intraday,True,every-bars,1,dataset-start,dataset,0.015484965864693615,0.016709775620135252,0.015512887524821143,0.5984440476570545,0.0011968880953141089,within_ceiling,True,60,0.10080286739436614,0.10666780485151368,0.14999999999999999,False,rebalance_threshold_met,1,0.5984440476570545,False,0,5.5511151231257827e-17
fold-1,11,test,2025-03-19,balanced,True,every-bars,1,dataset-start,dataset,-0.0040515805606228623,-0.0029297628411642115,-0.0040507222095923154,0.56047968421405203,0.0011209593684281041,within_ceiling,True,60,0.11039148625298165,0.076218373072234488,0.14999999999999999,False,rebalance_threshold_met,1,0.56047968421405203,False,0,0
fold-1,11,test,2025-03-20,intraday,True,every-bars,1,dataset-start,dataset,0.010622118359817493,0.012287500315527189,0.010637216626217902,0.8251418446546438,0.0016502836893092876,within_ceiling,True,60,0.076972727830318832,0.10497939329392415,0.14999999999999999,False,rebalance_threshold_met,1,0.8251418446546438,False,0,0
fold-1,11,test,2025-03-21,balanced,True,every-bars,1,dataset-start,dataset,0.0032983714815785093,0.0045584010125638771,0.0033004493835576435,0.62897581450311668,0.0012579516290062334,within_ceiling,True,60,0.10513847414650151,0.098671695395529488,0.14999999999999999,False,rebalance_threshold_met,1,0.62897581450311668,False,0,2.7755575615628914e-17
fold-1,11,test,2025-03-24,intraday,True,every-bars,1,dataset-start,dataset,0.01115176941266262,0.012190443563769471,0.011166630104090764,0.51190672983935359,0.0010238134596787071,within_ceiling,True,60,0.097381491407712614,0.087780241050429961,0.14999999999999999,False,rebalance_threshold_met,1,0.51190672983935359,False,0,0
fold-1,11,test,2025-03-25,balanced,True,every-bars,1,dataset-start,dataset,-0.0045366240635959544,-0.0029452486656234567,-0.0045357566146257185,0.79525397450113078,0.0015905079490022614,within_ceiling,True,60,0.08873487809153166,0.10450125145313205,0.14999999999999999,False,rebalance_threshold_met,1,0.79525397450113078,False,0,0
fold-1,11,test,2025-03-26,intraday,True,every-bars,1,dataset-start,dataset,0.0054953179653187195,0.0070369367888902471,0.0055002698132558033,0.76833348781722177,0.0015366669756344436,within_ceiling,True,60,0.10289359408154283,0.10072981282223809,0.14999999999999999,False,rebalance_threshold_met,1,0.76833348781722177,False,0,0
fold-1,11,test,2025-03-27,balanced,True,every-bars,1,dataset-start,dataset,0.0068972351250062057,0.0076866139897737353,0.0069031435284689843,0.39173523065237559,0.00078347046130475121,within_ceiling,True,60,0.10017520383254941,0.12109269038315854,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.39173523065237559,False,0,0
fold-1,11,test,2025-03-28,intraday,True,every-bars,1,dataset-start,dataset,0.0057466444796269479,0.0069209743963146069,0.005751434468286392,0.58476996401410719,0.0011695399280282144,within_ceiling,True,60,0.12125348184919343,0.085543332632651611,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.58476996401410719,False,0,1.3877787807814457e-17
fold-1,11,test,2025-03-31,balanced,True,every-bars,1,dataset-start,dataset,0.0085078703680788251,0.010512282196679289,0.0085189211757770878,0.99668051045110029,0.0019933610209022005,within_ceiling,True,60,0.085706599293880276,0.095823829574432529,0.14999999999999999,False,rebalance_threshold_met,1,0.99668051045110029,False,0,0
fold-1,11,test,2025-04-01,intraday,True,every-bars,1,dataset-start,dataset,0.022433017657815017,0.024372997147667309,0.022492421956811039,0.94028759542813511,0.0018805751908562702,within_ceiling,True,60,0.095651443974245243,0.075365809527149843,0.14999999999999999,False,rebalance_threshold_met,1,0.94028759542813511,False,0,2.7755575615628914e-17
fold-1,11,test,2025-04-02,balanced,True,every-bars,1,dataset-start,dataset,-0.0050452546082959248,-0.0031690036078151655,-0.00504425034990929,0.93762337104706228,0.0018752467420941243,within_ceiling,True,60,0.085432015784143847,0.079401128907320553,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.93762337104706228,False,0,0
fold-1,11,test,2025-04-03,intraday,True,every-bars,1,dataset-start,dataset,0.010022654012008102,0.01072286061941613,0.010034151985994444,0.34435431671084338,0.00068870863342168675,within_ceiling,True,60,0.077997712230758326,0.10355883992655615,0.14999999999999999,False,rebalance_threshold_met,1,0.34435431671084338,False,0,0
fold-1,11,test,2025-04-04,balanced,True,every-bars,1,dataset-start,dataset,0.0025381350191094657,0.0037286898343872991,0.0025395253318975719,0.59458225124486375,0.0011891645024897275,within_ceiling,True,60,0.10435532031098231,0.10821190629475175,0.14999999999999999,False,rebalance_threshold_met,1,0.59458225124486375,False,0,0
fold-1,11,test,2025-04-07,intraday,True,every-bars,1,dataset-start,dataset,0.0081526475361369862,0.0096221253639135404,0.0081619060657888726,0.73010964906233422,0.0014602192981246684,within_ceiling,True,60,0.10610307948681801,0.098354076607793481,0.14999999999999999,False,rebalance_threshold_met,1,0.73010964906233422,False,4.5102810375396984e-17,5.5511151231257827e-17
fold-1,11,test,2025-04-08,balanced,True,every-bars,1,dataset-start,dataset,-0.011184291564059421,-0.0091827390736726709,-0.011175859294369907,0.99656011034861791,0.0019931202206972358,within_ceiling,True,60,0.099283739298558799,0.11149416715390952,0.14999999999999999,False,rebalance_threshold_met,1,0.99656011034861791,False,0,0
fold-1,11,test,2025-04-09,intraday,True,every-bars,1,dataset-start,dataset,0.0098742835375757697,0.01189550307086612,0.0098884338369066675,1.0035346169797268,0.0020070692339594536,within_ceiling,True,60,0.113527478111456,0.11294231318515978,0.14999999999999999,False,rebalance_threshold_met,1,1.0035346169797268,False,0,0
fold-1,11,test,2025-04-10,balanced,True,every-bars,1,dataset-start,dataset,0.0037444375284461976,0.0044624092578547962,0.0037464288380846564,0.35799020988506997,0.00071598041977013994,within_ceiling,True,60,0.11372972745683459,0.10145868036908193,0.14999999999999999,False,rebalance_threshold_met,1,0.35799020988506997,False,0,0
fold-1,11,test,2025-04-11,intraday,True,every-bars,1,dataset-start,dataset,0.014175996349020448,0.015244955624179915,0.014199237216218769,0.52285920398057295,0.0010457184079611459,within_ceiling,True,60,0.098753011847816305,0.097525155825798238,0.14999999999999999,False,rebalance_threshold_met,1,0.52285920398057295,False,0,0
fold-1,11,test,2025-04-14,balanced,True,every-bars,1,dataset-start,dataset,-0.00098788668603845163,0.000590054612924626,-0.00098785186959382825,0.78895324125922717,0.0015779064825184542,within_ceiling,True,60,0.10143475789015241,0.104557318202742,0.14999999999999999,False,rebalance_threshold_met,1,0.78895324125922717,False,4.163336342344337e-17,2.7755575615628914e-17
fold-1,11,test,2025-04-15,intraday,True,every-bars,1,dataset-start,dataset,0.015691216800473223,0.016762375002538125,0.015719314522045794,0.52153024024616679,0.0010430604804923336,within_ceiling,True,60,0.10487216099370618,0.10890223141383314,0.14999999999999999,False,rebalance_threshold_met,1,0.52153024024616679,False,0,2.7755575615628914e-17
fold-1,11,test,2025-04-16,balanced,True,every-bars,1,dataset-start,dataset,0.01786093452673795,0.01928210351383677,0.017898114478329782,0.69199451775349363,0.0013839890355069873,within_ceiling,True,60,0.11223572274289596,0.08144276308398872,0.14999999999999999,False,rebalance_threshold_met,1,0.69199451775349363,False,0,0
fold-1,11,test,2025-04-17,intraday,True,every-bars,1,dataset-start,dataset,0.006563585739319912,0.0082365816883772439,0.0065703698671108427,0.83310591063320072,0.0016662118212664016,within_ceiling,True,60,0.087956422539720608,0.083747722291764082,0.14999999999999999,False,rebalance_threshold_met,1,0.83310591063320072,False,0,5.5511151231257827e-17
fold-1,11,test,2025-04-18,balanced,True,every-bars,1,dataset-start,dataset,0.010070971648441186,0.010989117760011253,0.010083047719355526,0.4530350203278638,0.00090607004065572751,within_ceiling,True,60,0.084657126879262107,0.08741462042990665,0.14999999999999999,False,rebalance_threshold_met,1.0000000000000002,0.4530350203278638,False,4.8572257327350599e-17,2.2204460492503131e-16
fold-1,29,validation,2024-11-04,intraday,True,every-bars,1,dataset-start,dataset,0.0085947227724271283,0.0096039463509783752,0.008603946350978376,0.5,0.001,within_ceiling,True,60,0,0.096538602383172509,0.14999999999999999,False,rebalance_threshold_met,1,0.5,False,0,0
fold-1,29,validation,2024-11-05,balanced,True,every-bars,1,dataset-start,dataset,-0.0077289171635831089,-0.0066864557698400381,-0.0077244462945069061,0.51899526233343418,0.0010379905246668685,within_ceiling,True,60,0.096456081909402372,0.084390043591766939,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.51899526233343418,False,4.5102810375396984e-17,5.5511151231257827e-17
fold-1,29,validation,2024-11-06,intraday,True,every-bars,1,dataset-start,dataset,0.0065976264556505161,0.0078186836715702351,0.0066037396370861243,0.60747201724205513,0.0012149440344841104,within_ceiling,True,60,0.085148203333963238,0.095242537885545667,0.14999999999999999,False,rebalance_threshold_met,1,0.60747201724205513,False,0,0
fold-1,29,validation,2024-11-07,balanced,True,every-bars,1,dataset-start,dataset,-0.0021154620256979544,-0.0009740150764088885,-0.0021153671551610471,0.57067603937607947,0.0011413520787521589,within_ceiling,True,60,0.096029555813176529,0.088586877771302586,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.57067603937607947,False,4.163336342344337e-17,0
fold-1,29,validation,2024-11-08,intraday,True,every-bars,1,dataset-start,dataset,0.015769102408449524,0.017803621385789961,0.015800799301894382,1.0014110419477904,0.0020028220838955806,within_ceiling,True,60,0.08860716909484305,0.088535103168000659,0.14999999999999999,False,rebalance_threshold_met,1,1.0014110419477904,False,0,0
fold-1,29,validation,2024-11-11,balanced,True,every-bars,1,dataset-start,dataset,0.0042700104113636821,0.0057505005096987203,0.0042733172369748863,0.73859163636191683,0.0014771832727238337,within_ceiling,True,60,0.092988044142637505,0.096181096458719265,0.14999999999999999,False,rebalance_threshold_met,1,0.73859163636191683,False,0,0
fold-1,29,validation,2024-11-12,intraday,True,every-bars,1,dataset-start,dataset,0.011954361789384837,0.012759271724634067,0.011970641690879141,0.3943150168774634,0.00078863003375492682,within_ceiling,True,60,0.093714290382990548,0.095489792942205956,0.14999999999999999,False,rebalance_threshold_met,1,0.3943150168774634,False,0,0
fold-1,29,validation,2024-11-13,balanced,True,every-bars,1,dataset-start,dataset,0.0056939317164285876,0.0076863426106265498,0.0056998397027013805,0.99325145396258463,0.0019865029079251693,within_ceiling,True,60,0.097131051023642778,0.090588020538826683,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.99325145396258463,False,0,2.7755575615628914e-17
fold-1,29,validation,2024-11-14,intraday,True,every-bars,1,dataset-start,dataset,0.0060302121440346454,0.0080296100629827973,0.006036659607811001,0.99647522758589813,0.0019929504551717964,within_ceiling,True,60,0.090835703129506506,0.090406049262391361,0.14999999999999999,False,rebalance_threshold_met,1,0.99647522758589813,False,0,0
